Id,Division Bn,District Bn,Upazila Bn,Name (Bangla)
1078,চট্টগ্রাম,রাঙামাটি,রাজস্থলী,বাঙ্গাল হালিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
18781,চট্টগ্রাম,রাঙামাটি,রাঙামাটি সদর,রাঙামাটি মেডিকেল কলেজ
35908,চট্টগ্রাম,রাঙামাটি,রাঙামাটি সদর,রাঙামাটি মেডিকেল কলেজ হাসপাতাল
1082,চট্টগ্রাম,রাঙামাটি,রাঙামাটি সদর,রাঙ্গামাটি জেনারেল হাসপাতাল
1084,চট্টগ্রাম,রাঙামাটি,রাঙামাটি সদর,রাঙ্গামাটি বক্ষব্যাধি ক্লিনিক
16764,ঢাকা,ঢাকা,ধামরাই,"কৃষ্ণনগর ২০ শয্যা হাসপাতাল, ধামরাই, ঢাকা"
60,ঢাকা,ঢাকা,ধামরাই,ধামরাই উপজেলা স্বাস্থ্য কমপ্লেক্স
23865,ঢাকা,ঢাকা,ধামরাই,"ইউনিয় স্বাস্থ্য ও পরিবার কল্যাণ  কেন্দ্র্র্,ধামরা্ই,ঢাকা।"
58,ঢাকা,ঢাকা,ধামরাই,গাঙ্গুটিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
59,ঢাকা,ঢাকা,ধামরাই,মহিষাশি(সানোরা) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
61,ঢাকা,ঢাকা,ধামরাই,সিমুলিয়া (ভারারিয়া) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
62,ঢাকা,ঢাকা,ধামরাই,সুয়াপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
65,ঢাকা,ঢাকা,দোহার,দোহার উপজেলা স্বাস্থ্য কমপ্লেক্স
63,ঢাকা,ঢাকা,দোহার,মালিকান্দা (নারিশা) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
64,ঢাকা,ঢাকা,দোহার,মুকসুদপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
13012,ঢাকা,ঢাকা,কেরানীগঞ্জ,হযরতপুর 20 শয্যা বিশিষ্ট হাসপাতাল
13013,ঢাকা,ঢাকা,কেরানীগঞ্জ,কুন্দা ২০ শয্যা বিশিষ্ট হাসপাতাল
70,ঢাকা,ঢাকা,কেরানীগঞ্জ,কেরানীগঞ্জ উপজেলা স্বাস্থ্য কমপ্লেক্স
68,ঢাকা,ঢাকা,কেরানীগঞ্জ,কলাতিয়া ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র
71,ঢাকা,ঢাকা,কেরানীগঞ্জ,তালেপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
72,ঢাকা,ঢাকা,কেরানীগঞ্জ,তেগুরিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
76,ঢাকা,ঢাকা,নবাবগঞ্জ,নবাবগঞ্জ উপজেলা স্বাস্থ্য কমপ্লেক্স
73,ঢাকা,ঢাকা,নবাবগঞ্জ,বারুয়াখালী ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
79,ঢাকা,ঢাকা,সাভার,সাভার উপজেলা স্বাস্থ্য কমপ্লেক্স
6,ঢাকা,ঢাকা,বনানী,"জাতীয় ক্যান্সার গবেষণা  ইনস্টিটিউট ও হাসপাতাল, মহাখালী, ঢাকা- ১২১২"
8,ঢাকা,ঢাকা,বনানী,জাতীয় বক্ষব্যাধি ইনস্টিটিউট ও হাসপাতাল (এনআইডিসিএইচ)।
44,ঢাকা,ঢাকা,বনানী,নয়াটোলা আরবান ডিসপেনসারি
35853,ঢাকা,ঢাকা,বনানী,ন্যাশনাল  ড্রাগ কন্ট্রোল ল্যাবরেটরী
26,ঢাকা,ঢাকা,ভাসান টেক,ঢাকা ডেন্টাল কলেজ হাসপাতাল
27,ঢাকা,ঢাকা,ভাসান টেক,সরকারী হোমিওপ্যাথিক মেডিকেল কলেজ
18687,ঢাকা,ঢাকা,ভাসান টেক,সরকারী হোমিওপ্যাথিক মেডিকেল কলেজ হাসপাতাল
16774,ঢাকা,ঢাকা,ক্যান্টনমেন্ট,কুর্মিটোলা জেনারেল হাসপাতাল
66,ঢাকা,ঢাকা,গুলশান,ঢাকা সংক্রামক ব্যাধি হাসপাতাল
18783,ঢাকা,ঢাকা,কাফরুল,সরকারী ইউনানী ও আয়ুর্বেদিক মেডিকেল কলেজ
2249,ঢাকা,ঢাকা,মিরপুর,সরকারী ইউনানী ও আয়ুর্বেদিক- মেডিকেল কলেজ হাসপাতাল
39,ঢাকা,ঢাকা,মিরপুর,মিরপুর ওল্ড কলোনি আরবান ডিসপেনসারি
45,ঢাকা,ঢাকা,মিরপুর,পলাশী ব্যারাক আরবান ডিসপেনসারি
11,ঢাকা,ঢাকা,মোহাম্মদপুর,জাতীয় চক্ষু বিজ্ঞান ইনষ্টিটিউট ও হাসপাতাল
53,ঢাকা,ঢাকা,তেজগাঁও,"তেজগাঁও স্বাস্থ্য কমপ্লেক্স, ঢাকা"
18,ঢাকা,ঢাকা,তেজগাঁও,বিজি প্রেস আরবান ডিসপেনসারি
23250,ঢাকা,ঢাকা,উত্তরা পশ্চিম,কুয়েত বাংলাদেশ মৈত্রী সরকারি হাসপাতাল
37,ঢাকা,ঢাকা,ধানমন্ডি,ঝিগাতলা আরবান ডিসপেনসারি
23886,ঢাকা,ঢাকা,কামরাঙ্গীর চর,কামরাঙ্গীরচর ৩১ শয্যা হাসপাতাল
52,ঢাকা,ঢাকা,কোতোয়ালি,স্যার সলিমুল্লাহ মেডিকেল কলেজ  মিটফোর্ড হাসপাতাল
19,ঢাকা,ঢাকা,মতিঝিল,বঙ্গভবন আরবান ডিসপেনসারি
42,ঢাকা,ঢাকা,মতিঝিল,মতিঝিল আরবান ডিসপেনসারি
24712,ঢাকা,ঢাকা,মতিঝিল,"মতিঝিল, জি ও ডি ও মাতৃসনদ কেন্দ্র"
21382,ঢাকা,ঢাকা,মুগদা পাড়া,"মুগদা মেডিকেল কলেজ, ঢাকা"
13562,ঢাকা,ঢাকা,মুগদা পাড়া,"মুগদা মেডিকেল কলেজ হাসপাতাল, ঢাকা"
34,ঢাকা,ঢাকা,নতুন বাজার,গ্রীন রোড আরবান ডিসপেনসারি
20,ঢাকা,ঢাকা,পল্টন,বাংলাদেশ সচিবালয় ক্লিনিক
13048,ঢাকা,ঢাকা,শাহবাগ,বাংলাদেশ মেডিকেল বিশ্ববিদ্যালয়
30,ঢাকা,ঢাকা,শাহবাগ,ঢাকা মেডিকেল কলেজ
31,ঢাকা,ঢাকা,শাহবাগ,ঢাকা মেডিকেল কলেজ হাসপাতাল
7,ঢাকা,ঢাকা,শেরেবাংলা নগর,জাতীয় হৃদরোগ  ইনস্টিটিউট
47,ঢাকা,ঢাকা,শেরেবাংলা নগর,শহীদ সোহরাওয়ার্দী মেডিকেল কলেজ হাসপাতাল।
49,ঢাকা,ঢাকা,শেরেবাংলা নগর,শের-ই-বাংলা নগর ডিসপেনসারি
18786,ঢাকা,ঢাকা,শ্যামপুর,শ্যামপুর ৫০ শয্যা হাসপাতাল
